Kline open time,Open price,High price,Low price,Close price,Volume,Kline Close time,Quote asset volume,Number of trades,Taker buy base asset volume,Taker buy quote asset volume,"Unused field, ignore"
1691091180000,0.66600000,0.66600000,0.66600000,0.66600000,61.94000000,1691091239999,41.25204000,1,61.94000000,41.25204000,0
,,,,,,,,,,,
1691091240000,0.66600000,0.66600000,0.66600000,0.66600000,0.00000000,1691091299999,0.00000000,0,0.00000000,0.00000000,0
,,,,,,,,,,,
1691091300000,0.66600000,0.66600000,0.66600000,0.66600000,0.00000000,1691091359999,0.00000000,0,0.00000000,0.00000000,0
,,,,,,,,,,,
1691091360000,0.66600000,0.66600000,0.66600000,0.66600000,0.00000000,1691091419999,0.00000000,0,0.00000000,0.00000000,0
,,,,,,,,,,,
1691091420000,0.66600000,0.66600000,0.66600000,0.66600000,0.00000000,1691091479999,0.00000000,0,0.00000000,0.00000000,0
,,,,,,,,,,,
1691091480000,0.66600000,0.66600000,0.66600000,0.66600000,0.00000000,1691091539999,0.00000000,0,0.00000000,0.00000000,0
,,,,,,,,,,,
1691091540000,0.66600000,0.66600000,0.66600000,0.66600000,0.00000000,1691091599999,0.00000000,0,0.00000000,0.00000000,0
,,,,,,,,,,,
1691091600000,0.66600000,0.66600000,0.66600000,0.66600000,0.00000000,1691091659999,0.00000000,0,0.00000000,0.00000000,0
,,,,,,,,,,,
1691091660000,0.66600000,0.66600000,0.66600000,0.66600000,0.00000000,1691091719999,0.00000000,0,0.00000000,0.00000000,0
,,,,,,,,,,,
1691091720000,0.66600000,0.66600000,0.66600000,0.66600000,0.00000000,1691091779999,0.00000000,0,0.00000000,0.00000000,0
,,,,,,,,,,,
1691091780000,0.66600000,0.66600000,0.66600000,0.66600000,162.34000000,1691091839999,108.11844000,1,162.34000000,108.11844000,0
,,,,,,,,,,,
1691091840000,0.66600000,0.66600000,0.66600000,0.66600000,0.00000000,1691091899999,0.00000000,0,0.00000000,0.00000000,0
,,,,,,,,,,,
1691091900000,0.66600000,0.66600000,0.66600000,0.66600000,0.00000000,1691091959999,0.00000000,0,0.00000000,0.00000000,0
,,,,,,,,,,,
1691091960000,0.66600000,0.66600000,0.66600000,0.66600000,0.00000000,1691092019999,0.00000000,0,0.00000000,0.00000000,0
,,,,,,,,,,,
1691092020000,0.66600000,0.66600000,0.66600000,0.66600000,0.00000000,1691092079999,0.00000000,0,0.00000000,0.00000000,0
,,,,,,,,,,,
1691092080000,0.66600000,0.66600000,0.66600000,0.66600000,0.00000000,1691092139999,0.00000000,0,0.00000000,0.00000000,0
,,,,,,,,,,,
1691092140000,0.66600000,0.66600000,0.66600000,0.66600000,0.00000000,1691092199999,0.00000000,0,0.00000000,0.00000000,0
,,,,,,,,,,,
1691092200000,0.66600000,0.66600000,0.66600000,0.66600000,742.14000000,1691092259999,494.26524000,3,742.14000000,494.26524000,0
,,,,,,,,,,,
1691092260000,0.66600000,0.66600000,0.66600000,0.66600000,0.00000000,1691092319999,0.00000000,0,0.00000000,0.00000000,0
,,,,,,,,,,,
1691092320000,0.66600000,0.66600000,0.66600000,0.66600000,0.00000000,1691092379999,0.00000000,0,0.00000000,0.00000000,0
,,,,,,,,,,,
1691092380000,0.66600000,0.66600000,0.66600000,0.66600000,36.97000000,1691092439999,24.62202000,1,36.97000000,24.62202000,0
,,,,,,,,,,,
1691092440000,0.66600000,0.66600000,0.66600000,0.66600000,0.00000000,1691092499999,0.00000000,0,0.00000000,0.00000000,0
,,,,,,,,,,,
1691092500000,0.66600000,0.66600000,0.66600000,0.66600000,0.00000000,1691092559999,0.00000000,0,0.00000000,0.00000000,0
,,,,,,,,,,,
1691092560000,0.66600000,0.66600000,0.66600000,0.66600000,0.00000000,1691092619999,0.00000000,0,0.00000000,0.00000000,0
,,,,,,,,,,,
1691092620000,0.66600000,0.66600000,0.66600000,0.66600000,0.00000000,1691092679999,0.00000000,0,0.00000000,0.00000000,0
,,,,,,,,,,,
1691092680000,0.66600000,0.66600000,0.66600000,0.66600000,0.00000000,1691092739999,0.00000000,0,0.00000000,0.00000000,0
,,,,,,,,,,,
1691092740000,0.66600000,0.66600000,0.66600000,0.66600000,0.00000000,1691092799999,0.00000000,0,0.00000000,0.00000000,0
,,,,,,,,,,,
1691092800000,0.66600000,0.66600000,0.66600000,0.66600000,0.00000000,1691092859999,0.00000000,0,0.00000000,0.00000000,0
,,,,,,,,,,,
1691092860000,0.66600000,0.66600000,0.66600000,0.66600000,0.00000000,1691092919999,0.00000000,0,0.00000000,0.00000000,0
,,,,,,,,,,,
1691092920000,0.66600000,0.66600000,0.66600000,0.66600000,0.00000000,1691092979999,0.00000000,0,0.00000000,0.00000000,0
,,,,,,,,,,,
1691092980000,0.66600000,0.66600000,0.66600000,0.66600000,0.00000000,1691093039999,0.00000000,0,0.00000000,0.00000000,0
,,,,,,,,,,,
1691093040000,0.66600000,0.66600000,0.66600000,0.66600000,0.00000000,1691093099999,0.00000000,0,0.00000000,0.00000000,0
,,,,,,,,,,,
1691093100000,0.66600000,0.66600000,0.66600000,0.66600000,0.00000000,1691093159999,0.00000000,0,0.00000000,0.00000000,0
,,,,,,,,,,,
1691093160000,0.66600000,0.66600000,0.66600000,0.66600000,0.00000000,1691093219999,0.00000000,0,0.00000000,0.00000000,0
,,,,,,,,,,,
1691093220000,0.66600000,0.66600000,0.66600000,0.66600000,0.00000000,1691093279999,0.00000000,0,0.00000000,0.00000000,0
,,,,,,,,,,,
1691093280000,0.66600000,0.66600000,0.66600000,0.66600000,0.00000000,1691093339999,0.00000000,0,0.00000000,0.00000000,0
,,,,,,,,,,,
1691093340000,0.66600000,0.66600000,0.66600000,0.66600000,0.00000000,1691093399999,0.00000000,0,0.00000000,0.00000000,0
,,,,,,,,,,,
1691093400000,0.66600000,0.66600000,0.66600000,0.66600000,0.00000000,1691093459999,0.00000000,0,0.00000000,0.00000000,0
,,,,,,,,,,,
1691093460000,0.66600000,0.66600000,0.66600000,0.66600000,0.00000000,1691093519999,0.00000000,0,0.00000000,0.00000000,0
,,,,,,,,,,,
1691093520000,0.66600000,0.66600000,0.66600000,0.66600000,0.00000000,1691093579999,0.00000000,0,0.00000000,0.00000000,0
,,,,,,,,,,,
1691093580000,0.66600000,0.66600000,0.66600000,0.66600000,0.00000000,1691093639999,0.00000000,0,0.00000000,0.00000000,0
,,,,,,,,,,,
1691093640000,0.66600000,0.66600000,0.66600000,0.66600000,0.00000000,1691093699999,0.00000000,0,0.00000000,0.00000000,0
,,,,,,,,,,,
1691093700000,0.66600000,0.66600000,0.66600000,0.66600000,0.00000000,1691093759999,0.00000000,0,0.00000000,0.00000000,0
,,,,,,,,,,,
1691093760000,0.66600000,0.66600000,0.66600000,0.66600000,0.00000000,1691093819999,0.00000000,0,0.00000000,0.00000000,0
,,,,,,,,,,,
1691093820000,0.66600000,0.66600000,0.66600000,0.66600000,0.00000000,1691093879999,0.00000000,0,0.00000000,0.00000000,0
,,,,,,,,,,,
1691093880000,0.66600000,0.66600000,0.66600000,0.66600000,0.00000000,1691093939999,0.00000000,0,0.00000000,0.00000000,0
,,,,,,,,,,,
1691093940000,0.66600000,0.66600000,0.66600000,0.66600000,0.00000000,1691093999999,0.00000000,0,0.00000000,0.00000000,0
,,,,,,,,,,,
1691094000000,0.66600000,0.66600000,0.66600000,0.66600000,0.00000000,1691094059999,0.00000000,0,0.00000000,0.00000000,0
,,,,,,,,,,,
1691094060000,0.66600000,0.66600000,0.66600000,0.66600000,0.00000000,1691094119999,0.00000000,0,0.00000000,0.00000000,0
,,,,,,,,,,,
1691094120000,0.66600000,0.66600000,0.66600000,0.66600000,0.00000000,1691094179999,0.00000000,0,0.00000000,0.00000000,0
,,,,,,,,,,,
1691094180000,0.66600000,0.66600000,0.66600000,0.66600000,0.00000000,1691094239999,0.00000000,0,0.00000000,0.00000000,0
,,,,,,,,,,,
1691094240000,0.66600000,0.66600000,0.66600000,0.66600000,0.00000000,1691094299999,0.00000000,0,0.00000000,0.00000000,0
,,,,,,,,,,,
1691094300000,0.66600000,0.66600000,0.66600000,0.66600000,0.00000000,1691094359999,0.00000000,0,0.00000000,0.00000000,0
,,,,,,,,,,,
1691094360000,0.66600000,0.66600000,0.66600000,0.66600000,0.00000000,1691094419999,0.00000000,0,0.00000000,0.00000000,0
,,,,,,,,,,,
1691094420000,0.66600000,0.66600000,0.66600000,0.66600000,0.00000000,1691094479999,0.00000000,0,0.00000000,0.00000000,0
,,,,,,,,,,,
1691094480000,0.66600000,0.66600000,0.66600000,0.66600000,0.00000000,1691094539999,0.00000000,0,0.00000000,0.00000000,0
,,,,,,,,,,,
1691094540000,0.66600000,0.66600000,0.66600000,0.66600000,0.00000000,1691094599999,0.00000000,0,0.00000000,0.00000000,0
,,,,,,,,,,,
1691094600000,0.66600000,0.66600000,0.66600000,0.66600000,0.00000000,1691094659999,0.00000000,0,0.00000000,0.00000000,0
,,,,,,,,,,,
1691094660000,0.66600000,0.66600000,0.66600000,0.66600000,0.00000000,1691094719999,0.00000000,0,0.00000000,0.00000000,0
,,,,,,,,,,,
1691094720000,0.66600000,0.66600000,0.66600000,0.66600000,0.00000000,1691094779999,0.00000000,0,0.00000000,0.00000000,0
,,,,,,,,,,,
1691094780000,0.66700000,0.66700000,0.66700000,0.66700000,92.50000000,1691094839999,61.69750000,2,92.50000000,61.69750000,0
,,,,,,,,,,,
1691094840000,0.66700000,0.66700000,0.66700000,0.66700000,0.00000000,1691094899999,0.00000000,0,0.00000000,0.00000000,0
,,,,,,,,,,,
1691094900000,0.66700000,0.66700000,0.66700000,0.66700000,0.00000000,1691094959999,0.00000000,0,0.00000000,0.00000000,0
,,,,,,,,,,,
1691094960000,0.66700000,0.66700000,0.66700000,0.66700000,0.00000000,1691095019999,0.00000000,0,0.00000000,0.00000000,0
,,,,,,,,,,,
1691095020000,0.66700000,0.66700000,0.66700000,0.66700000,0.00000000,1691095079999,0.00000000,0,0.00000000,0.00000000,0
,,,,,,,,,,,
1691095080000,0.66700000,0.66700000,0.66700000,0.66700000,0.00000000,1691095139999,0.00000000,0,0.00000000,0.00000000,0
,,,,,,,,,,,
1691095140000,0.66700000,0.66700000,0.66700000,0.66700000,0.00000000,1691095199999,0.00000000,0,0.00000000,0.00000000,0
,,,,,,,,,,,
1691095200000,0.66700000,0.66700000,0.66700000,0.66700000,0.00000000,1691095259999,0.00000000,0,0.00000000,0.00000000,0
,,,,,,,,,,,
1691095260000,0.66700000,0.66700000,0.66700000,0.66700000,0.00000000,1691095319999,0.00000000,0,0.00000000,0.00000000,0
,,,,,,,,,,,
1691095320000,0.66700000,0.66700000,0.66700000,0.66700000,0.00000000,1691095379999,0.00000000,0,0.00000000,0.00000000,0
,,,,,,,,,,,
1691095380000,0.66700000,0.66700000,0.66700000,0.66700000,0.00000000,1691095439999,0.00000000,0,0.00000000,0.00000000,0
,,,,,,,,,,,
1691095440000,0.66700000,0.66700000,0.66700000,0.66700000,0.00000000,1691095499999,0.00000000,0,0.00000000,0.00000000,0
,,,,,,,,,,,
1691095500000,0.66700000,0.66700000,0.66700000,0.66700000,2047.16000000,1691095559999,1365.45572000,6,2047.16000000,1365.45572000,0
,,,,,,,,,,,
1691095560000,0.66700000,0.66700000,0.66700000,0.66700000,0.00000000,1691095619999,0.00000000,0,0.00000000,0.00000000,0
,,,,,,,,,,,
1691095620000,0.66700000,0.66700000,0.66700000,0.66700000,0.00000000,1691095679999,0.00000000,0,0.00000000,0.00000000,0
,,,,,,,,,,,
1691095680000,0.66700000,0.66700000,0.66700000,0.66700000,0.00000000,1691095739999,0.00000000,0,0.00000000,0.00000000,0
,,,,,,,,,,,
1691095740000,0.66700000,0.66700000,0.66700000,0.66700000,0.00000000,1691095799999,0.00000000,0,0.00000000,0.00000000,0
,,,,,,,,,,,
1691095800000,0.66700000,0.66700000,0.66700000,0.66700000,0.00000000,1691095859999,0.00000000,0,0.00000000,0.00000000,0
,,,,,,,,,,,
1691095860000,0.66700000,0.66700000,0.66700000,0.66700000,0.00000000,1691095919999,0.00000000,0,0.00000000,0.00000000,0
,,,,,,,,,,,
1691095920000,0.66700000,0.66700000,0.66700000,0.66700000,0.00000000,1691095979999,0.00000000,0,0.00000000,0.00000000,0
,,,,,,,,,,,
1691095980000,0.66700000,0.66700000,0.66700000,0.66700000,0.00000000,1691096039999,0.00000000,0,0.00000000,0.00000000,0
,,,,,,,,,,,
1691096040000,0.66700000,0.66700000,0.66700000,0.66700000,0.00000000,1691096099999,0.00000000,0,0.00000000,0.00000000,0
,,,,,,,,,,,
1691096100000,0.66700000,0.66700000,0.66700000,0.66700000,0.00000000,1691096159999,0.00000000,0,0.00000000,0.00000000,0
,,,,,,,,,,,
1691096160000,0.66700000,0.66700000,0.66700000,0.66700000,0.00000000,1691096219999,0.00000000,0,0.00000000,0.00000000,0
,,,,,,,,,,,
1691096220000,0.66700000,0.66700000,0.66700000,0.66700000,0.00000000,1691096279999,0.00000000,0,0.00000000,0.00000000,0
,,,,,,,,,,,
1691096280000,0.66700000,0.66700000,0.66700000,0.66700000,0.00000000,1691096339999,0.00000000,0,0.00000000,0.00000000,0
,,,,,,,,,,,
1691096340000,0.66700000,0.66700000,0.66700000,0.66700000,0.00000000,1691096399999,0.00000000,0,0.00000000,0.00000000,0
,,,,,,,,,,,
1691096400000,0.66700000,0.66700000,0.66700000,0.66700000,0.00000000,1691096459999,0.00000000,0,0.00000000,0.00000000,0
,,,,,,,,,,,
1691096460000,0.66700000,0.66700000,0.66700000,0.66700000,0.00000000,1691096519999,0.00000000,0,0.00000000,0.00000000,0
,,,,,,,,,,,
1691096520000,0.66700000,0.66700000,0.66700000,0.66700000,0.00000000,1691096579999,0.00000000,0,0.00000000,0.00000000,0
,,,,,,,,,,,
1691096580000,0.66700000,0.66700000,0.66700000,0.66700000,0.00000000,1691096639999,0.00000000,0,0.00000000,0.00000000,0
,,,,,,,,,,,
1691096640000,0.66600000,0.66600000,0.66600000,0.66600000,38.02000000,1691096699999,25.32132000,1,0.00000000,0.00000000,0
,,,,,,,,,,,
1691096700000,0.66600000,0.66600000,0.66600000,0.66600000,0.00000000,1691096759999,0.00000000,0,0.00000000,0.00000000,0
,,,,,,,,,,,
1691096760000,0.66600000,0.66600000,0.66600000,0.66600000,0.00000000,1691096819999,0.00000000,0,0.00000000,0.00000000,0
,,,,,,,,,,,
1691096820000,0.66600000,0.66600000,0.66600000,0.66600000,0.00000000,1691096879999,0.00000000,0,0.00000000,0.00000000,0
,,,,,,,,,,,
1691096880000,0.66600000,0.66600000,0.66600000,0.66600000,0.00000000,1691096939999,0.00000000,0,0.00000000,0.00000000,0
,,,,,,,,,,,
1691096940000,0.66600000,0.66600000,0.66600000,0.66600000,0.00000000,1691096999999,0.00000000,0,0.00000000,0.00000000,0
,,,,,,,,,,,
1691097000000,0.66600000,0.66600000,0.66600000,0.66600000,0.00000000,1691097059999,0.00000000,0,0.00000000,0.00000000,0
,,,,,,,,,,,
1691097060000,0.66600000,0.66600000,0.66600000,0.66600000,5.24000000,1691097119999,3.48984000,1,0.00000000,0.00000000,0
,,,,,,,,,,,
1691097120000,0.66600000,0.66600000,0.66600000,0.66600000,0.00000000,1691097179999,0.00000000,0,0.00000000,0.00000000,0
,,,,,,,,,,,
1691097180000,0.66600000,0.66600000,0.66600000,0.66600000,0.00000000,1691097239999,0.00000000,0,0.00000000,0.00000000,0
,,,,,,,,,,,
1691097240000,0.66600000,0.66600000,0.66600000,0.66600000,0.00000000,1691097299999,0.00000000,0,0.00000000,0.00000000,0
,,,,,,,,,,,
1691097300000,0.66600000,0.66600000,0.66600000,0.66600000,0.00000000,1691097359999,0.00000000,0,0.00000000,0.00000000,0
,,,,,,,,,,,
1691097360000,0.66600000,0.66600000,0.66600000,0.66600000,0.00000000,1691097419999,0.00000000,0,0.00000000,0.00000000,0
,,,,,,,,,,,
1691097420000,0.66600000,0.66600000,0.66600000,0.66600000,0.00000000,1691097479999,0.00000000,0,0.00000000,0.00000000,0
,,,,,,,,,,,
1691097480000,0.66600000,0.66600000,0.66600000,0.66600000,0.00000000,1691097539999,0.00000000,0,0.00000000,0.00000000,0
,,,,,,,,,,,
1691097540000,0.66600000,0.66600000,0.66600000,0.66600000,0.00000000,1691097599999,0.00000000,0,0.00000000,0.00000000,0
,,,,,,,,,,,
1691097600000,0.66600000,0.66600000,0.66600000,0.66600000,0.00000000,1691097659999,0.00000000,0,0.00000000,0.00000000,0
,,,,,,,,,,,
1691097660000,0.66500000,0.66500000,0.66500000,0.66500000,20.85000000,1691097719999,13.86525000,1,0.00000000,0.00000000,0
,,,,,,,,,,,
1691097720000,0.66500000,0.66500000,0.66500000,0.66500000,0.00000000,1691097779999,0.00000000,0,0.00000000,0.00000000,0
,,,,,,,,,,,
1691097780000,0.66500000,0.66500000,0.66500000,0.66500000,0.00000000,1691097839999,0.00000000,0,0.00000000,0.00000000,0
,,,,,,,,,,,
1691097840000,0.66500000,0.66500000,0.66500000,0.66500000,96.58000000,1691097899999,64.22570000,1,0.00000000,0.00000000,0
,,,,,,,,,,,
1691097900000,0.66500000,0.66500000,0.66500000,0.66500000,0.00000000,1691097959999,0.00000000,0,0.00000000,0.00000000,0
,,,,,,,,,,,
1691097960000,0.66500000,0.66500000,0.66500000,0.66500000,0.00000000,1691098019999,0.00000000,0,0.00000000,0.00000000,0
,,,,,,,,,,,
1691098020000,0.66500000,0.66500000,0.66500000,0.66500000,0.00000000,1691098079999,0.00000000,0,0.00000000,0.00000000,0
,,,,,,,,,,,
1691098080000,0.66500000,0.66500000,0.66500000,0.66500000,0.00000000,1691098139999,0.00000000,0,0.00000000,0.00000000,0
,,,,,,,,,,,
1691098140000,0.66500000,0.66500000,0.66500000,0.66500000,0.00000000,1691098199999,0.00000000,0,0.00000000,0.00000000,0
,,,,,,,,,,,
1691098200000,0.66500000,0.66500000,0.66500000,0.66500000,0.00000000,1691098259999,0.00000000,0,0.00000000,0.00000000,0
,,,,,,,,,,,
1691098260000,0.66500000,0.66500000,0.66500000,0.66500000,0.00000000,1691098319999,0.00000000,0,0.00000000,0.00000000,0
,,,,,,,,,,,
1691098320000,0.66500000,0.66500000,0.66500000,0.66500000,0.00000000,1691098379999,0.00000000,0,0.00000000,0.00000000,0
,,,,,,,,,,,
1691098380000,0.66500000,0.66500000,0.66500000,0.66500000,0.00000000,1691098439999,0.00000000,0,0.00000000,0.00000000,0
,,,,,,,,,,,
1691098440000,0.66500000,0.66500000,0.66500000,0.66500000,0.00000000,1691098499999,0.00000000,0,0.00000000,0.00000000,0
,,,,,,,,,,,
1691098500000,0.66500000,0.66500000,0.66500000,0.66500000,0.00000000,1691098559999,0.00000000,0,0.00000000,0.00000000,0
,,,,,,,,,,,
1691098560000,0.66500000,0.66500000,0.66500000,0.66500000,0.00000000,1691098619999,0.00000000,0,0.00000000,0.00000000,0
,,,,,,,,,,,
1691098620000,0.66500000,0.66500000,0.66500000,0.66500000,0.00000000,1691098679999,0.00000000,0,0.00000000,0.00000000,0
,,,,,,,,,,,
1691098680000,0.66500000,0.66500000,0.66500000,0.66500000,0.00000000,1691098739999,0.00000000,0,0.00000000,0.00000000,0
,,,,,,,,,,,
1691098740000,0.66500000,0.66500000,0.66500000,0.66500000,0.00000000,1691098799999,0.00000000,0,0.00000000,0.00000000,0
,,,,,,,,,,,
1691098800000,0.66500000,0.66500000,0.66500000,0.66500000,0.00000000,1691098859999,0.00000000,0,0.00000000,0.00000000,0
,,,,,,,,,,,
1691098860000,0.66500000,0.66500000,0.66500000,0.66500000,0.00000000,1691098919999,0.00000000,0,0.00000000,0.00000000,0
