Kline open time,Open price,High price,Low price,Close price,Volume,Kline Close time,Quote asset volume,Number of trades,Taker buy base asset volume,Taker buy quote asset volume,"Unused field, ignore"
1691227680000,0.01232000,0.01233000,0.01232000,0.01233000,110154.30000000,1691227739999,1357.17284800,9,110154.30000000,1357.17284800,0
1691227740000,0.01233000,0.01233000,0.01233000,0.01233000,0.00000000,1691227799999,0.00000000,0,0.00000000,0.00000000,0
1691227800000,0.01231000,0.01231000,0.01231000,0.01231000,4349.20000000,1691227859999,53.53865200,1,0.00000000,0.00000000,0
1691227860000,0.01232000,0.01232000,0.01231000,0.01231000,69610.50000000,1691227919999,857.06729300,4,0.00000000,0.00000000,0
1691227920000,0.01231000,0.01231000,0.01231000,0.01231000,0.00000000,1691227979999,0.00000000,0,0.00000000,0.00000000,0
1691227980000,0.01231000,0.01231000,0.01231000,0.01231000,0.00000000,1691228039999,0.00000000,0,0.00000000,0.00000000,0
1691228040000,0.01231000,0.01231000,0.01231000,0.01231000,0.00000000,1691228099999,0.00000000,0,0.00000000,0.00000000,0
1691228100000,0.01231000,0.01231000,0.01231000,0.01231000,0.00000000,1691228159999,0.00000000,0,0.00000000,0.00000000,0
1691228160000,0.01233000,0.01233000,0.01233000,0.01233000,53702.90000000,1691228219999,662.15675700,11,53702.90000000,662.15675700,0
1691228220000,0.01233000,0.01233000,0.01233000,0.01233000,0.00000000,1691228279999,0.00000000,0,0.00000000,0.00000000,0
1691228280000,0.01233000,0.01233000,0.01233000,0.01233000,0.00000000,1691228339999,0.00000000,0,0.00000000,0.00000000,0
1691228340000,0.01233000,0.01233000,0.01233000,0.01233000,0.00000000,1691228399999,0.00000000,0,0.00000000,0.00000000,0
1691228400000,0.01233000,0.01233000,0.01233000,0.01233000,49971.80000000,1691228459999,616.15229400,4,0.00000000,0.00000000,0
1691228460000,0.01233000,0.01233000,0.01233000,0.01233000,0.00000000,1691228519999,0.00000000,0,0.00000000,0.00000000,0
1691228520000,0.01233000,0.01233000,0.01233000,0.01233000,0.00000000,1691228579999,0.00000000,0,0.00000000,0.00000000,0
1691228580000,0.01233000,0.01233000,0.01233000,0.01233000,0.00000000,1691228639999,0.00000000,0,0.00000000,0.00000000,0
1691228640000,0.01233000,0.01233000,0.01233000,0.01233000,0.00000000,1691228699999,0.00000000,0,0.00000000,0.00000000,0
1691228700000,0.01233000,0.01234000,0.01233000,0.01234000,59936.50000000,1691228759999,739.20762600,8,59936.50000000,739.20762600,0
1691228760000,0.01232000,0.01232000,0.01232000,0.01232000,26000.00000000,1691228819999,320.32000000,3,0.00000000,0.00000000,0
1691228820000,0.01232000,0.01232000,0.01232000,0.01232000,0.00000000,1691228879999,0.00000000,0,0.00000000,0.00000000,0
1691228880000,0.01232000,0.01232000,0.01232000,0.01232000,0.00000000,1691228939999,0.00000000,0,0.00000000,0.00000000,0
1691228940000,0.01232000,0.01232000,0.01232000,0.01232000,1461.40000000,1691228999999,18.00444800,1,0.00000000,0.00000000,0
1691229000000,0.01233000,0.01233000,0.01233000,0.01233000,61053.60000000,1691229059999,752.79088800,4,61053.60000000,752.79088800,0
1691229060000,0.01234000,0.01234000,0.01234000,0.01234000,32604.10000000,1691229119999,402.33459400,2,32604.10000000,402.33459400,0
1691229120000,0.01232000,0.01233000,0.01232000,0.01233000,311331.90000000,1691229179999,3835.67911300,6,7010.50000000,86.43946500,0
1691229180000,0.01233000,0.01233000,0.01233000,0.01233000,0.00000000,1691229239999,0.00000000,0,0.00000000,0.00000000,0
1691229240000,0.01233000,0.01233000,0.01233000,0.01233000,0.00000000,1691229299999,0.00000000,0,0.00000000,0.00000000,0
1691229300000,0.01233000,0.01233000,0.01233000,0.01233000,0.00000000,1691229359999,0.00000000,0,0.00000000,0.00000000,0
1691229360000,0.01233000,0.01233000,0.01233000,0.01233000,0.00000000,1691229419999,0.00000000,0,0.00000000,0.00000000,0
1691229420000,0.01233000,0.01233000,0.01233000,0.01233000,0.00000000,1691229479999,0.00000000,0,0.00000000,0.00000000,0
1691229480000,0.01233000,0.01233000,0.01233000,0.01233000,0.00000000,1691229539999,0.00000000,0,0.00000000,0.00000000,0
1691229540000,0.01233000,0.01233000,0.01233000,0.01233000,0.00000000,1691229599999,0.00000000,0,0.00000000,0.00000000,0
1691229600000,0.01233000,0.01233000,0.01233000,0.01233000,0.00000000,1691229659999,0.00000000,0,0.00000000,0.00000000,0
1691229660000,0.01233000,0.01233000,0.01233000,0.01233000,0.00000000,1691229719999,0.00000000,0,0.00000000,0.00000000,0
1691229720000,0.01233000,0.01233000,0.01233000,0.01233000,0.00000000,1691229779999,0.00000000,0,0.00000000,0.00000000,0
1691229780000,0.01233000,0.01233000,0.01233000,0.01233000,0.00000000,1691229839999,0.00000000,0,0.00000000,0.00000000,0
1691229840000,0.01233000,0.01233000,0.01233000,0.01233000,0.00000000,1691229899999,0.00000000,0,0.00000000,0.00000000,0
1691229900000,0.01233000,0.01233000,0.01233000,0.01233000,0.00000000,1691229959999,0.00000000,0,0.00000000,0.00000000,0
1691229960000,0.01233000,0.01233000,0.01233000,0.01233000,0.00000000,1691230019999,0.00000000,0,0.00000000,0.00000000,0
1691230020000,0.01234000,0.01235000,0.01234000,0.01234000,655471.50000000,1691230079999,8094.55909700,24,653927.10000000,8075.50120100,0
1691230080000,0.01235000,0.01238000,0.01235000,0.01237000,691510.50000000,1691230139999,8551.26464700,57,691510.50000000,8551.26464700,0
1691230140000,0.01237000,0.01237000,0.01237000,0.01237000,0.00000000,1691230199999,0.00000000,0,0.00000000,0.00000000,0
1691230200000,0.01237000,0.01237000,0.01237000,0.01237000,52104.80000000,1691230259999,644.53637600,4,52104.80000000,644.53637600,0
1691230260000,0.01237000,0.01237000,0.01237000,0.01237000,0.00000000,1691230319999,0.00000000,0,0.00000000,0.00000000,0
1691230320000,0.01237000,0.01237000,0.01237000,0.01237000,0.00000000,1691230379999,0.00000000,0,0.00000000,0.00000000,0
1691230380000,0.01237000,0.01237000,0.01237000,0.01237000,0.00000000,1691230439999,0.00000000,0,0.00000000,0.00000000,0
1691230440000,0.01237000,0.01237000,0.01237000,0.01237000,13201.30000000,1691230499999,163.30008100,7,13201.30000000,163.30008100,0
1691230500000,0.01239000,0.01239000,0.01238000,0.01238000,17530.90000000,1691230559999,217.19243100,3,15988.90000000,198.10247100,0
1691230560000,0.01238000,0.01238000,0.01238000,0.01238000,1542.00000000,1691230619999,19.08996000,1,0.00000000,0.00000000,0
1691230620000,0.01238000,0.01238000,0.01238000,0.01238000,0.00000000,1691230679999,0.00000000,0,0.00000000,0.00000000,0
1691230680000,0.01238000,0.01238000,0.01238000,0.01238000,43708.90000000,1691230739999,541.11618200,4,0.00000000,0.00000000,0
1691230740000,0.01238000,0.01238000,0.01238000,0.01238000,0.00000000,1691230799999,0.00000000,0,0.00000000,0.00000000,0
1691230800000,0.01238000,0.01238000,0.01238000,0.01238000,0.00000000,1691230859999,0.00000000,0,0.00000000,0.00000000,0
1691230860000,0.01238000,0.01238000,0.01238000,0.01238000,0.00000000,1691230919999,0.00000000,0,0.00000000,0.00000000,0
1691230920000,0.01238000,0.01238000,0.01238000,0.01238000,12503.90000000,1691230979999,154.79828200,1,0.00000000,0.00000000,0
1691230980000,0.01238000,0.01238000,0.01238000,0.01238000,0.00000000,1691231039999,0.00000000,0,0.00000000,0.00000000,0
1691231040000,0.01237000,0.01237000,0.01237000,0.01237000,59843.70000000,1691231099999,740.26656900,3,0.00000000,0.00000000,0
1691231100000,0.01237000,0.01237000,0.01237000,0.01237000,0.00000000,1691231159999,0.00000000,0,0.00000000,0.00000000,0
1691231160000,0.01238000,0.01238000,0.01238000,0.01238000,18416.80000000,1691231219999,227.99998400,1,18416.80000000,227.99998400,0
1691231220000,0.01238000,0.01238000,0.01238000,0.01238000,11605.20000000,1691231279999,143.67237600,1,0.00000000,0.00000000,0
1691231280000,0.01238000,0.01238000,0.01238000,0.01238000,30022.00000000,1691231339999,371.67236000,2,3800.00000000,47.04400000,0
1691231340000,0.01238000,0.01238000,0.01238000,0.01238000,0.00000000,1691231399999,0.00000000,0,0.00000000,0.00000000,0
1691231400000,0.01237000,0.01237000,0.01237000,0.01237000,1543.20000000,1691231459999,19.08938400,1,0.00000000,0.00000000,0
1691231460000,0.01237000,0.01237000,0.01237000,0.01237000,70882.80000000,1691231519999,876.82023600,3,0.00000000,0.00000000,0
1691231520000,0.01237000,0.01237000,0.01237000,0.01237000,0.00000000,1691231579999,0.00000000,0,0.00000000,0.00000000,0
1691231580000,0.01236000,0.01236000,0.01236000,0.01236000,1543.20000000,1691231639999,19.07395200,1,0.00000000,0.00000000,0
1691231640000,0.01236000,0.01236000,0.01236000,0.01236000,0.00000000,1691231699999,0.00000000,0,0.00000000,0.00000000,0
1691231700000,0.01237000,0.01237000,0.01236000,0.01236000,5116.30000000,1691231759999,63.27322300,2,0.00000000,0.00000000,0
1691231760000,0.01236000,0.01236000,0.01236000,0.01236000,0.00000000,1691231819999,0.00000000,0,0.00000000,0.00000000,0
1691231820000,0.01235000,0.01235000,0.01235000,0.01235000,1607.70000000,1691231879999,19.85509500,1,0.00000000,0.00000000,0
1691231880000,0.01235000,0.01235000,0.01235000,0.01235000,0.00000000,1691231939999,0.00000000,0,0.00000000,0.00000000,0
1691231940000,0.01235000,0.01235000,0.01235000,0.01235000,0.00000000,1691231999999,0.00000000,0,0.00000000,0.00000000,0
1691232000000,0.01237000,0.01237000,0.01237000,0.01237000,8759.60000000,1691232059999,108.35625200,1,0.00000000,0.00000000,0
1691232060000,0.01237000,0.01237000,0.01237000,0.01237000,0.00000000,1691232119999,0.00000000,0,0.00000000,0.00000000,0
1691232120000,0.01237000,0.01237000,0.01237000,0.01237000,0.00000000,1691232179999,0.00000000,0,0.00000000,0.00000000,0
1691232180000,0.01237000,0.01237000,0.01237000,0.01237000,0.00000000,1691232239999,0.00000000,0,0.00000000,0.00000000,0
1691232240000,0.01237000,0.01237000,0.01237000,0.01237000,0.00000000,1691232299999,0.00000000,0,0.00000000,0.00000000,0
1691232300000,0.01237000,0.01237000,0.01236000,0.01236000,16113.00000000,1691232359999,199.28668000,4,0.00000000,0.00000000,0
1691232360000,0.01235000,0.01235000,0.01235000,0.01235000,16557.00000000,1691232419999,204.47895000,1,0.00000000,0.00000000,0
1691232420000,0.01235000,0.01235000,0.01234000,0.01234000,248852.10000000,1691232479999,3070.90259600,6,0.00000000,0.00000000,0
1691232480000,0.01234000,0.01234000,0.01234000,0.01234000,1540.80000000,1691232539999,19.01347200,1,0.00000000,0.00000000,0
1691232540000,0.01234000,0.01234000,0.01234000,0.01234000,4777.80000000,1691232599999,58.95805200,2,0.00000000,0.00000000,0
1691232600000,0.01234000,0.01234000,0.01234000,0.01234000,0.00000000,1691232659999,0.00000000,0,0.00000000,0.00000000,0
1691232660000,0.01235000,0.01235000,0.01235000,0.01235000,17042.60000000,1691232719999,210.47611000,1,17042.60000000,210.47611000,0
1691232720000,0.01235000,0.01235000,0.01235000,0.01235000,0.00000000,1691232779999,0.00000000,0,0.00000000,0.00000000,0
1691232780000,0.01235000,0.01235000,0.01235000,0.01235000,0.00000000,1691232839999,0.00000000,0,0.00000000,0.00000000,0
1691232840000,0.01235000,0.01235000,0.01235000,0.01235000,16551.80000000,1691232899999,204.41473000,1,16551.80000000,204.41473000,0
1691232900000,0.01238000,0.01238000,0.01237000,0.01237000,23343.00000000,1691232959999,288.83368500,5,8077.50000000,99.99945000,0
1691232960000,0.01237000,0.01237000,0.01237000,0.01237000,0.00000000,1691233019999,0.00000000,0,0.00000000,0.00000000,0
1691233020000,0.01237000,0.01237000,0.01237000,0.01237000,0.00000000,1691233079999,0.00000000,0,0.00000000,0.00000000,0
1691233080000,0.01238000,0.01238000,0.01238000,0.01238000,80160.80000000,1691233139999,992.39070400,4,80160.80000000,992.39070400,0
1691233140000,0.01239000,0.01239000,0.01238000,0.01239000,63610.00000000,1691233199999,787.68204000,10,19024.00000000,235.70736000,0
1691233200000,0.01239000,0.01239000,0.01239000,0.01239000,2525.00000000,1691233259999,31.28475000,1,0.00000000,0.00000000,0
1691233260000,0.01240000,0.01240000,0.01240000,0.01240000,100000.00000000,1691233319999,1240.00000000,5,100000.00000000,1240.00000000,0
1691233320000,0.01240000,0.01240000,0.01240000,0.01240000,0.00000000,1691233379999,0.00000000,0,0.00000000,0.00000000,0
1691233380000,0.01239000,0.01239000,0.01239000,0.01239000,1531.30000000,1691233439999,18.97280700,1,1531.30000000,18.97280700,0
1691233440000,0.01239000,0.01241000,0.01239000,0.01240000,1529433.30000000,1691233499999,18965.16451400,61,1494494.10000000,18531.97771000,0
1691233500000,0.01241000,0.01242000,0.01241000,0.01242000,418740.40000000,1691233559999,5196.64106600,39,418740.40000000,5196.64106600,0
1691233560000,0.01242000,0.01246000,0.01242000,0.01245000,3192183.40000000,1691233619999,39713.06567600,117,3172383.10000000,39466.74994400,0
1691233620000,0.01245000,0.01245000,0.01245000,0.01245000,0.00000000,1691233679999,0.00000000,0,0.00000000,0.00000000,0
1691233680000,0.01246000,0.01247000,0.01246000,0.01247000,28031.60000000,1691233739999,349.33542200,15,25055.00000000,312.21722000,0
1691233740000,0.01248000,0.01249000,0.01248000,0.01249000,776630.70000000,1691233799999,9694.95746100,55,760948.90000000,9499.24859700,0
1691233800000,0.01248000,0.01248000,0.01247000,0.01247000,60328.10000000,1691233859999,752.72759300,8,8326.70000000,103.83394900,0
1691233860000,0.01247000,0.01248000,0.01247000,0.01247000,26674.00000000,1691233919999,332.66652500,9,25795.50000000,321.71163000,0
1691233920000,0.01247000,0.01247000,0.01245000,0.01245000,149196.70000000,1691233979999,1859.06609500,8,0.00000000,0.00000000,0
1691233980000,0.01245000,0.01245000,0.01245000,0.01245000,0.00000000,1691234039999,0.00000000,0,0.00000000,0.00000000,0
1691234040000,0.01245000,0.01245000,0.01245000,0.01245000,0.00000000,1691234099999,0.00000000,0,0.00000000,0.00000000,0
1691234100000,0.01246000,0.01246000,0.01245000,0.01245000,480591.90000000,1691234159999,5983.38915500,14,0.00000000,0.00000000,0
1691234160000,0.01245000,0.01245000,0.01245000,0.01245000,0.00000000,1691234219999,0.00000000,0,0.00000000,0.00000000,0
1691234220000,0.01243000,0.01243000,0.01243000,0.01243000,8529.30000000,1691234279999,106.01919900,3,0.00000000,0.00000000,0
1691234280000,0.01243000,0.01243000,0.01243000,0.01243000,21714.90000000,1691234339999,269.91620700,2,0.00000000,0.00000000,0
1691234340000,0.01242000,0.01242000,0.01241000,0.01241000,251431.40000000,1691234399999,3120.75209600,7,0.00000000,0.00000000,0
1691234400000,0.01241000,0.01241000,0.01241000,0.01241000,0.00000000,1691234459999,0.00000000,0,0.00000000,0.00000000,0
1691234460000,0.01241000,0.01241000,0.01241000,0.01241000,0.00000000,1691234519999,0.00000000,0,0.00000000,0.00000000,0
1691234520000,0.01241000,0.01241000,0.01241000,0.01241000,0.00000000,1691234579999,0.00000000,0,0.00000000,0.00000000,0
1691234580000,0.01241000,0.01241000,0.01241000,0.01241000,0.00000000,1691234639999,0.00000000,0,0.00000000,0.00000000,0
1691234640000,0.01242000,0.01242000,0.01242000,0.01242000,51522.10000000,1691234699999,639.90448200,10,51522.10000000,639.90448200,0
1691234700000,0.01242000,0.01243000,0.01242000,0.01243000,34177.60000000,1691234759999,424.52087900,5,34177.60000000,424.52087900,0
1691234760000,0.01243000,0.01243000,0.01243000,0.01243000,0.00000000,1691234819999,0.00000000,0,0.00000000,0.00000000,0
1691234820000,0.01243000,0.01243000,0.01243000,0.01243000,0.00000000,1691234879999,0.00000000,0,0.00000000,0.00000000,0
1691234880000,0.01243000,0.01243000,0.01243000,0.01243000,0.00000000,1691234939999,0.00000000,0,0.00000000,0.00000000,0
1691234940000,0.01243000,0.01243000,0.01243000,0.01243000,0.00000000,1691234999999,0.00000000,0,0.00000000,0.00000000,0
1691235000000,0.01243000,0.01243000,0.01243000,0.01243000,0.00000000,1691235059999,0.00000000,0,0.00000000,0.00000000,0
1691235060000,0.01243000,0.01243000,0.01243000,0.01243000,0.00000000,1691235119999,0.00000000,0,0.00000000,0.00000000,0
1691235120000,0.01243000,0.01243000,0.01243000,0.01243000,9134.00000000,1691235179999,113.53562000,3,9134.00000000,113.53562000,0
1691235180000,0.01243000,0.01243000,0.01243000,0.01243000,0.00000000,1691235239999,0.00000000,0,0.00000000,0.00000000,0
1691235240000,0.01243000,0.01243000,0.01243000,0.01243000,0.00000000,1691235299999,0.00000000,0,0.00000000,0.00000000,0
1691235300000,0.01244000,0.01245000,0.01244000,0.01245000,418520.90000000,1691235359999,5210.27569700,19,418520.90000000,5210.27569700,0
1691235360000,0.01245000,0.01245000,0.01245000,0.01245000,0.00000000,1691235419999,0.00000000,0,0.00000000,0.00000000,0
1691235420000,0.01245000,0.01245000,0.01245000,0.01245000,0.00000000,1691235479999,0.00000000,0,0.00000000,0.00000000,0
1691235480000,0.01245000,0.01245000,0.01245000,0.01245000,0.00000000,1691235539999,0.00000000,0,0.00000000,0.00000000,0
1691235540000,0.01245000,0.01245000,0.01245000,0.01245000,0.00000000,1691235599999,0.00000000,0,0.00000000,0.00000000,0
1691235600000,0.01245000,0.01245000,0.01245000,0.01245000,0.00000000,1691235659999,0.00000000,0,0.00000000,0.00000000,0
1691235660000,0.01244000,0.01244000,0.01244000,0.01244000,20622.40000000,1691235719999,256.54265600,2,0.00000000,0.00000000,0
1691235720000,0.01244000,0.01244000,0.01244000,0.01244000,0.00000000,1691235779999,0.00000000,0,0.00000000,0.00000000,0
1691235780000,0.01244000,0.01244000,0.01244000,0.01244000,990.40000000,1691235839999,12.32057600,1,0.00000000,0.00000000,0
1691235840000,0.01244000,0.01244000,0.01244000,0.01244000,166246.30000000,1691235899999,2068.10397200,9,0.00000000,0.00000000,0
1691235900000,0.01244000,0.01244000,0.01243000,0.01243000,155643.70000000,1691235959999,1935.63727500,10,8994.00000000,111.88536000,0
1691235960000,0.01243000,0.01243000,0.01243000,0.01243000,0.00000000,1691236019999,0.00000000,0,0.00000000,0.00000000,0
1691236020000,0.01242000,0.01242000,0.01242000,0.01242000,80923.30000000,1691236079999,1005.06738600,4,0.00000000,0.00000000,0
1691236080000,0.01242000,0.01242000,0.01241000,0.01241000,82752.70000000,1691236139999,1027.46967200,12,28911.30000000,359.07834600,0
1691236140000,0.01241000,0.01241000,0.01241000,0.01241000,0.00000000,1691236199999,0.00000000,0,0.00000000,0.00000000,0
1691236200000,0.01241000,0.01241000,0.01240000,0.01240000,91774.40000000,1691236259999,1138.60938100,8,0.00000000,0.00000000,0
1691236260000,0.01240000,0.01240000,0.01239000,0.01239000,254289.00000000,1691236319999,3150.85407100,11,0.00000000,0.00000000,0
1691236320000,0.01238000,0.01238000,0.01238000,0.01238000,22061.00000000,1691236379999,273.11518000,2,0.00000000,0.00000000,0
1691236380000,0.01238000,0.01238000,0.01238000,0.01238000,0.00000000,1691236439999,0.00000000,0,0.00000000,0.00000000,0
1691236440000,0.01238000,0.01238000,0.01238000,0.01238000,0.00000000,1691236499999,0.00000000,0,0.00000000,0.00000000,0
1691236500000,0.01238000,0.01238000,0.01238000,0.01238000,86860.70000000,1691236559999,1075.33546600,5,0.00000000,0.00000000,0
1691236560000,0.01238000,0.01238000,0.01238000,0.01238000,0.00000000,1691236619999,0.00000000,0,0.00000000,0.00000000,0
1691236620000,0.01239000,0.01240000,0.01239000,0.01240000,308079.70000000,1691236679999,3820.11231700,19,308079.70000000,3820.11231700,0
1691236680000,0.01240000,0.01240000,0.01240000,0.01240000,0.00000000,1691236739999,0.00000000,0,0.00000000,0.00000000,0
1691236740000,0.01240000,0.01240000,0.01240000,0.01240000,0.00000000,1691236799999,0.00000000,0,0.00000000,0.00000000,0
1691236800000,0.01239000,0.01240000,0.01238000,0.01240000,621940.90000000,1691236859999,7705.92288900,17,310558.10000000,3849.98881900,0
1691236860000,0.01241000,0.01241000,0.01241000,0.01241000,27656.60000000,1691236919999,343.21840600,3,26173.30000000,324.81065300,0
1691236920000,0.01241000,0.01241000,0.01241000,0.01241000,0.00000000,1691236979999,0.00000000,0,0.00000000,0.00000000,0
1691236980000,0.01242000,0.01242000,0.01242000,0.01242000,48877.50000000,1691237039999,607.05855000,3,48877.50000000,607.05855000,0
1691237040000,0.01242000,0.01242000,0.01242000,0.01242000,0.00000000,1691237099999,0.00000000,0,0.00000000,0.00000000,0
1691237100000,0.01242000,0.01242000,0.01242000,0.01242000,0.00000000,1691237159999,0.00000000,0,0.00000000,0.00000000,0
1691237160000,0.01242000,0.01242000,0.01242000,0.01242000,0.00000000,1691237219999,0.00000000,0,0.00000000,0.00000000,0
1691237220000,0.01241000,0.01241000,0.01241000,0.01241000,1563.70000000,1691237279999,19.40551700,1,0.00000000,0.00000000,0
1691237280000,0.01241000,0.01241000,0.01241000,0.01241000,0.00000000,1691237339999,0.00000000,0,0.00000000,0.00000000,0
1691237340000,0.01242000,0.01242000,0.01242000,0.01242000,9479.00000000,1691237399999,117.72918000,2,9479.00000000,117.72918000,0
1691237400000,0.01242000,0.01242000,0.01242000,0.01242000,0.00000000,1691237459999,0.00000000,0,0.00000000,0.00000000,0
1691237460000,0.01242000,0.01242000,0.01242000,0.01242000,3428.80000000,1691237519999,42.58569600,1,0.00000000,0.00000000,0
1691237520000,0.01241000,0.01242000,0.01241000,0.01242000,48437.10000000,1691237579999,601.13960200,8,11613.60000000,144.15996700,0
1691237580000,0.01239000,0.01240000,0.01239000,0.01240000,5062.70000000,1691237639999,62.74685300,3,2000.00000000,24.80000000,0
1691237640000,0.01241000,0.01241000,0.01241000,0.01241000,8285.80000000,1691237699999,102.82677800,1,8285.80000000,102.82677800,0
1691237700000,0.01240000,0.01240000,0.01240000,0.01240000,14763.10000000,1691237759999,183.06244000,2,0.00000000,0.00000000,0
1691237760000,0.01240000,0.01240000,0.01240000,0.01240000,0.00000000,1691237819999,0.00000000,0,0.00000000,0.00000000,0
1691237820000,0.01240000,0.01240000,0.01240000,0.01240000,0.00000000,1691237879999,0.00000000,0,0.00000000,0.00000000,0
1691237880000,0.01240000,0.01240000,0.01240000,0.01240000,0.00000000,1691237939999,0.00000000,0,0.00000000,0.00000000,0
1691237940000,0.01239000,0.01239000,0.01239000,0.01239000,19024.00000000,1691237999999,235.70736000,1,0.00000000,0.00000000,0
1691238000000,0.01239000,0.01239000,0.01239000,0.01239000,19940.70000000,1691238059999,247.06527300,2,19940.70000000,247.06527300,0
1691238060000,0.01239000,0.01239000,0.01239000,0.01239000,22834.50000000,1691238119999,282.91945500,3,22834.50000000,282.91945500,0
1691238120000,0.01240000,0.01240000,0.01240000,0.01240000,250216.50000000,1691238179999,3102.68460000,5,250216.50000000,3102.68460000,0
1691238180000,0.01241000,0.01241000,0.01241000,0.01241000,1763.00000000,1691238239999,21.87883000,1,1763.00000000,21.87883000,0
1691238240000,0.01241000,0.01241000,0.01241000,0.01241000,30800.50000000,1691238299999,382.23420500,2,0.00000000,0.00000000,0
1691238300000,0.01241000,0.01241000,0.01241000,0.01241000,17800.50000000,1691238359999,220.90420500,1,17800.50000000,220.90420500,0
1691238360000,0.01241000,0.01241000,0.01241000,0.01241000,0.00000000,1691238419999,0.00000000,0,0.00000000,0.00000000,0
1691238420000,0.01241000,0.01241000,0.01241000,0.01241000,0.00000000,1691238479999,0.00000000,0,0.00000000,0.00000000,0
1691238480000,0.01241000,0.01241000,0.01241000,0.01241000,0.00000000,1691238539999,0.00000000,0,0.00000000,0.00000000,0
1691238540000,0.01241000,0.01241000,0.01241000,0.01241000,0.00000000,1691238599999,0.00000000,0,0.00000000,0.00000000,0
1691238600000,0.01241000,0.01241000,0.01241000,0.01241000,0.00000000,1691238659999,0.00000000,0,0.00000000,0.00000000,0
1691238660000,0.01241000,0.01241000,0.01241000,0.01241000,46275.30000000,1691238719999,574.27647300,2,0.00000000,0.00000000,0
1691238720000,0.01241000,0.01241000,0.01241000,0.01241000,0.00000000,1691238779999,0.00000000,0,0.00000000,0.00000000,0
